province,adcode,model,bodyType,regYear,regMonth,salesVolume
3,0,5,2,2016,11,186
4,19,5,2,2016,11,205
5,9,5,2,2016,11,341
6,12,5,2,2016,11,480
7,2,5,2,2016,11,70
8,16,5,2,2016,11,101
9,17,5,2,2016,11,39
10,7,5,2,2016,11,474
11,11,5,2,2016,11,274
12,1,5,2,2016,11,326
13,13,5,2,2016,11,372
14,8,5,2,2016,11,429
15,14,5,2,2016,11,317
16,15,5,2,2016,11,348
17,10,5,2,2016,11,127
18,4,5,2,2016,11,174
19,18,5,2,2016,11,151
20,21,5,2,2016,11,210
21,5,5,2,2016,11,118
0,6,2,3,2016,11,341
1,20,2,3,2016,11,186
2,3,2,3,2016,11,125
3,0,2,3,2016,11,553
4,19,2,3,2016,11,657
5,9,2,3,2016,11,764
6,12,2,3,2016,11,957
7,2,2,3,2016,11,203
8,16,2,3,2016,11,1660
9,17,2,3,2016,11,188
10,7,2,3,2016,11,2022
11,11,2,3,2016,11,453
12,1,2,3,2016,11,667
13,13,2,3,2016,11,1577
14,8,2,3,2016,11,1832
15,14,2,3,2016,11,492
16,15,2,3,2016,11,547
17,10,2,3,2016,11,556
18,4,2,3,2016,11,211
19,18,2,3,2016,11,373
20,21,2,3,2016,11,347
21,5,2,3,2016,11,97
0,6,34,3,2016,11,41
1,20,34,3,2016,11,119
2,3,34,3,2016,11,353
3,0,34,3,2016,11,78
4,19,34,3,2016,11,517
5,9,34,3,2016,11,198
6,12,34,3,2016,11,1562
7,2,34,3,2016,11,768
8,16,34,3,2016,11,710
9,17,34,3,2016,11,192
10,7,34,3,2016,11,307
11,11,34,3,2016,11,177
12,1,34,3,2016,11,1644
13,13,34,3,2016,11,774
14,8,34,3,2016,11,380
15,14,34,3,2016,11,116
16,15,34,3,2016,11,141
17,10,34,3,2016,11,281
18,4,34,3,2016,11,528
19,18,34,3,2016,11,80
20,21,34,3,2016,11,214
21,5,34,3,2016,11,350
0,6,44,2,2016,11,435
1,20,44,2,2016,11,538
2,3,44,2,2016,11,323
3,0,44,2,2016,11,879
4,19,44,2,2016,11,770
5,9,44,2,2016,11,964
6,12,44,2,2016,11,1107
7,2,44,2,2016,11,301
8,16,44,2,2016,11,1586
9,17,44,2,2016,11,309
10,7,44,2,2016,11,1446
11,11,44,2,2016,11,571
12,1,44,2,2016,11,1108
13,13,44,2,2016,11,1622
14,8,44,2,2016,11,2130
15,14,44,2,2016,11,634
16,15,44,2,2016,11,606
17,10,44,2,2016,11,552
18,4,44,2,2016,11,258
19,18,44,2,2016,11,309
20,21,44,2,2016,11,366
21,5,44,2,2016,11,232
0,6,15,0,2016,11,345
1,20,15,0,2016,11,373
2,3,15,0,2016,11,59
3,0,15,0,2016,11,222
4,19,15,0,2016,11,778
5,9,15,0,2016,11,607
6,12,15,0,2016,11,782
7,2,15,0,2016,11,132
8,16,15,0,2016,11,938
9,17,15,0,2016,11,370
10,7,15,0,2016,11,1286
11,11,15,0,2016,11,444
12,1,15,0,2016,11,589
13,13,15,0,2016,11,729
14,8,15,0,2016,11,797
15,14,15,0,2016,11,413
16,15,15,0,2016,11,458
17,10,15,0,2016,11,455
18,4,15,0,2016,11,136
19,18,15,0,2016,11,422
20,21,15,0,2016,11,355
21,5,15,0,2016,11,82
0,6,56,3,2016,11,228
1,20,56,3,2016,11,165
2,3,56,3,2016,11,43
3,0,56,3,2016,11,372
4,19,56,3,2016,11,484
5,9,56,3,2016,11,362
6,12,56,3,2016,11,383
7,2,56,3,2016,11,91
8,16,56,3,2016,11,1034
9,17,56,3,2016,11,191
10,7,56,3,2016,11,807
11,11,56,3,2016,11,131
12,1,56,3,2016,11,272
13,13,56,3,2016,11,420
14,8,56,3,2016,11,695
15,14,56,3,2016,11,190
16,15,56,3,2016,11,235
17,10,56,3,2016,11,415
18,4,56,3,2016,11,64
19,18,56,3,2016,11,256
20,21,56,3,2016,11,181
21,5,56,3,2016,11,65
0,6,18,2,2016,11,421
1,20,18,2,2016,11,485
2,3,18,2,2016,11,229
3,0,18,2,2016,11,500
4,19,18,2,2016,11,743
5,9,18,2,2016,11,334
6,12,18,2,2016,11,776
7,2,18,2,2016,11,208
8,16,18,2,2016,11,1836
9,17,18,2,2016,11,246
10,7,18,2,2016,11,847
11,11,18,2,2016,11,249
12,1,18,2,2016,11,746
13,13,18,2,2016,11,752
14,8,18,2,2016,11,623
15,14,18,2,2016,11,385
16,15,18,2,2016,11,460
17,10,18,2,2016,11,329
18,4,18,2,2016,11,369
19,18,18,2,2016,11,540
20,21,18,2,2016,11,346
21,5,18,2,2016,11,341
0,6,7,3,2016,11,636
1,20,7,3,2016,11,365
2,3,7,3,2016,11,310
3,0,7,3,2016,11,444
4,19,7,3,2016,11,1080
5,9,7,3,2016,11,1260
6,12,7,3,2016,11,1637
7,2,7,3,2016,11,372
8,16,7,3,2016,11,1967
9,17,7,3,2016,11,337
10,7,7,3,2016,11,2283
11,11,7,3,2016,11,676
12,1,7,3,2016,11,1064
13,13,7,3,2016,11,1720
14,8,7,3,2016,11,1205
15,14,7,3,2016,11,866
16,15,7,3,2016,11,982
17,10,7,3,2016,11,746
18,4,7,3,2016,11,422
19,18,7,3,2016,11,643
20,21,7,3,2016,11,805
21,5,7,3,2016,11,207
0,6,17,2,2016,11,139
1,20,17,2,2016,11,116
2,3,17,2,2016,11,227
3,0,17,2,2016,11,153
4,19,17,2,2016,11,267
5,9,17,2,2016,11,301
6,12,17,2,2016,11,591
7,2,17,2,2016,11,133
8,16,17,2,2016,11,134
9,17,17,2,2016,11,52
10,7,17,2,2016,11,312
11,11,17,2,2016,11,164
12,1,17,2,2016,11,338
13,13,17,2,2016,11,535
14,8,17,2,2016,11,161
15,14,17,2,2016,11,278
16,15,17,2,2016,11,533
17,10,17,2,2016,11,83
18,4,17,2,2016,11,129
19,18,17,2,2016,11,189
20,21,17,2,2016,11,381
21,5,17,2,2016,11,204
0,6,57,2,2016,11,211
1,20,57,2,2016,11,434
2,3,57,2,2016,11,390
3,0,57,2,2016,11,357
4,19,57,2,2016,11,1318
5,9,57,2,2016,11,493
6,12,57,2,2016,11,894
7,2,57,2,2016,11,510
8,16,57,2,2016,11,768
9,17,57,2,2016,11,212
10,7,57,2,2016,11,786
11,11,57,2,2016,11,356
12,1,57,2,2016,11,964
13,13,57,2,2016,11,934
14,8,57,2,2016,11,556
15,14,57,2,2016,11,389
16,15,57,2,2016,11,687
17,10,57,2,2016,11,253
18,4,57,2,2016,11,226
19,18,57,2,2016,11,751
20,21,57,2,2016,11,639
21,5,57,2,2016,11,150
0,6,59,2,2016,11,620
1,20,59,2,2016,11,921
2,3,59,2,2016,11,675
3,0,59,2,2016,11,779
4,19,59,2,2016,11,1861
5,9,59,2,2016,11,934
6,12,59,2,2016,11,1192
7,2,59,2,2016,11,601
8,16,59,2,2016,11,1902
9,17,59,2,2016,11,440
10,7,59,2,2016,11,1955
11,11,59,2,2016,11,511
12,1,59,2,2016,11,1021
13,13,59,2,2016,11,1530
14,8,59,2,2016,11,1499
15,14,59,2,2016,11,794
16,15,59,2,2016,11,1478
17,10,59,2,2016,11,601
18,4,59,2,2016,11,361
19,18,59,2,2016,11,1581
20,21,59,2,2016,11,896
21,5,59,2,2016,11,312
0,6,54,1,2016,11,30
1,20,54,1,2016,11,1547
2,3,54,1,2016,11,105
3,0,54,1,2016,11,305
4,19,54,1,2016,11,773
5,9,54,1,2016,11,225
6,12,54,1,2016,11,636
7,2,54,1,2016,11,161
8,16,54,1,2016,11,713
9,17,54,1,2016,11,75
10,7,54,1,2016,11,871
11,11,54,1,2016,11,117
12,1,54,1,2016,11,769
13,13,54,1,2016,11,952
14,8,54,1,2016,11,466
15,14,54,1,2016,11,590
16,15,54,1,2016,11,426
17,10,54,1,2016,11,175
18,4,54,1,2016,11,281
19,18,54,1,2016,11,706
20,21,54,1,2016,11,280
21,5,54,1,2016,11,76
0,6,48,3,2016,11,193
1,20,48,3,2016,11,227
2,3,48,3,2016,11,183
3,0,48,3,2016,11,417
4,19,48,3,2016,11,910
5,9,48,3,2016,11,287
6,12,48,3,2016,11,738
7,2,48,3,2016,11,264
8,16,48,3,2016,11,615
9,17,48,3,2016,11,233
10,7,48,3,2016,11,749
11,11,48,3,2016,11,198
12,1,48,3,2016,11,755
13,13,48,3,2016,11,865
14,8,48,3,2016,11,420
15,14,48,3,2016,11,133
16,15,48,3,2016,11,447
17,10,48,3,2016,11,166
18,4,48,3,2016,11,102
19,18,48,3,2016,11,596
20,21,48,3,2016,11,558
21,5,48,3,2016,11,45
0,6,45,3,2016,11,448
1,20,45,3,2016,11,224
2,3,45,3,2016,11,273
3,0,45,3,2016,11,179
4,19,45,3,2016,11,631
5,9,45,3,2016,11,678
6,12,45,3,2016,11,1053
7,2,45,3,2016,11,479
8,16,45,3,2016,11,1038
9,17,45,3,2016,11,312
10,7,45,3,2016,11,1467
11,11,45,3,2016,11,577
12,1,45,3,2016,11,561
13,13,45,3,2016,11,1021
14,8,45,3,2016,11,859
15,14,45,3,2016,11,751
16,15,45,3,2016,11,619
17,10,45,3,2016,11,291
18,4,45,3,2016,11,186
19,18,45,3,2016,11,148
20,21,45,3,2016,11,275
21,5,45,3,2016,11,61
0,6,38,2,2016,11,162
1,20,38,2,2016,11,152
2,3,38,2,2016,11,81
3,0,38,2,2016,11,100
4,19,38,2,2016,11,279
5,9,38,2,2016,11,183
6,12,38,2,2016,11,160
7,2,38,2,2016,11,31
8,16,38,2,2016,11,658
9,17,38,2,2016,11,172
10,7,38,2,2016,11,402
11,11,38,2,2016,11,76
12,1,38,2,2016,11,85
13,13,38,2,2016,11,134
14,8,38,2,2016,11,364
15,14,38,2,2016,11,244
16,15,38,2,2016,11,355
17,10,38,2,2016,11,125
18,4,38,2,2016,11,126
19,18,38,2,2016,11,179
20,21,38,2,2016,11,252
21,5,38,2,2016,11,66
0,6,13,2,2016,12,374
1,20,13,2,2016,12,456
2,3,13,2,2016,12,219
3,0,13,2,2016,12,563
4,19,13,2,2016,12,570
5,9,13,2,2016,12,226
6,12,13,2,2016,12,601
7,2,13,2,2016,12,260
8,16,13,2,2016,12,3800
9,17,13,2,2016,12,505
10,7,13,2,2016,12,1010
11,11,13,2,2016,12,262
12,1,13,2,2016,12,305
13,13,13,2,2016,12,505
14,8,13,2,2016,12,865
15,14,13,2,2016,12,474
16,15,13,2,2016,12,474
17,10,13,2,2016,12,404
18,4,13,2,2016,12,997
19,18,13,2,2016,12,199
20,21,13,2,2016,12,440
21,5,13,2,2016,12,461
0,6,14,3,2016,12,518
1,20,14,3,2016,12,519
2,3,14,3,2016,12,337
3,0,14,3,2016,12,811
4,19,14,3,2016,12,1125
5,9,14,3,2016,12,507
6,12,14,3,2016,12,1574
7,2,14,3,2016,12,571
8,16,14,3,2016,12,11515
9,17,14,3,2016,12,1258
10,7,14,3,2016,12,2877
11,11,14,3,2016,12,741
12,1,14,3,2016,12,974
13,13,14,3,2016,12,1234
14,8,14,3,2016,12,2467
15,14,14,3,2016,12,1050
16,15,14,3,2016,12,1192
17,10,14,3,2016,12,1578
18,4,14,3,2016,12,2161
19,18,14,3,2016,12,398
20,21,14,3,2016,12,607
21,5,14,3,2016,12,1018
0,6,10,2,2016,12,167
1,20,10,2,2016,12,350
2,3,10,2,2016,12,233
3,0,10,2,2016,12,677
4,19,10,2,2016,12,434
5,9,10,2,2016,12,138
6,12,10,2,2016,12,400
7,2,10,2,2016,12,197
8,16,10,2,2016,12,1829
9,17,10,2,2016,12,173
10,7,10,2,2016,12,427
11,11,10,2,2016,12,109
12,1,10,2,2016,12,328
13,13,10,2,2016,12,337
14,8,10,2,2016,12,424
15,14,10,2,2016,12,280
16,15,10,2,2016,12,275
17,10,10,2,2016,12,157
18,4,10,2,2016,12,567
19,18,10,2,2016,12,155
20,21,10,2,2016,12,267
21,5,10,2,2016,12,336
0,6,36,3,2016,12,210
1,20,36,3,2016,12,308
2,3,36,3,2016,12,176
3,0,36,3,2016,12,342
4,19,36,3,2016,12,436
5,9,36,3,2016,12,348
6,12,36,3,2016,12,556
7,2,36,3,2016,12,181
8,16,36,3,2016,12,4195
9,17,36,3,2016,12,386
10,7,36,3,2016,12,1154
11,11,36,3,2016,12,351
12,1,36,3,2016,12,419
13,13,36,3,2016,12,651
14,8,36,3,2016,12,1310
15,14,36,3,2016,12,787
16,15,36,3,2016,12,674
17,10,36,3,2016,12,519
18,4,36,3,2016,12,848
19,18,36,3,2016,12,208
20,21,36,3,2016,12,317
21,5,36,3,2016,12,303
0,6,6,1,2016,12,477
1,20,6,1,2016,12,4503
2,3,6,1,2016,12,675
3,0,6,1,2016,12,514
4,19,6,1,2016,12,1954
5,9,6,1,2016,12,2328
6,12,6,1,2016,12,6576
7,2,6,1,2016,12,2844
8,16,6,1,2016,12,3029
9,17,6,1,2016,12,4443
10,7,6,1,2016,12,3067
11,11,6,1,2016,12,1510
12,1,6,1,2016,12,6231
13,13,6,1,2016,12,7650
14,8,6,1,2016,12,2062
15,14,6,1,2016,12,2198
16,15,6,1,2016,12,2693
17,10,6,1,2016,12,892
18,4,6,1,2016,12,1710
19,18,6,1,2016,12,357
20,21,6,1,2016,12,3217
21,5,6,1,2016,12,982
0,6,9,2,2016,12,623
1,20,9,2,2016,12,680
2,3,9,2,2016,12,832
3,0,9,2,2016,12,598
4,19,9,2,2016,12,1850
5,9,9,2,2016,12,1666
6,12,9,2,2016,12,2737
7,2,9,2,2016,12,993
8,16,9,2,2016,12,6492
9,17,9,2,2016,12,894
10,7,9,2,2016,12,2672
11,11,9,2,2016,12,1291
12,1,9,2,2016,12,2703
13,13,9,2,2016,12,3447
14,8,9,2,2016,12,1972
15,14,9,2,2016,12,2151
16,15,9,2,2016,12,2770
17,10,9,2,2016,12,476
18,4,9,2,2016,12,513
19,18,9,2,2016,12,1149
20,21,9,2,2016,12,845
21,5,9,2,2016,12,1032
0,6,43,1,2016,12,1212
1,20,43,1,2016,12,119
2,3,43,1,2016,12,75
3,0,43,1,2016,12,1627
4,19,43,1,2016,12,321
5,9,43,1,2016,12,251
6,12,43,1,2016,12,1047
7,2,43,1,2016,12,184
8,16,43,1,2016,12,819
9,17,43,1,2016,12,96
10,7,43,1,2016,12,1002
11,11,43,1,2016,12,97
12,1,43,1,2016,12,493
13,13,43,1,2016,12,596
14,8,43,1,2016,12,736
15,14,43,1,2016,12,173
16,15,43,1,2016,12,119
17,10,43,1,2016,12,170
18,4,43,1,2016,12,300
19,18,43,1,2016,12,100
20,21,43,1,2016,12,313
21,5,43,1,2016,12,177
0,6,25,3,2016,12,697
1,20,25,3,2016,12,112
2,3,25,3,2016,12,75
3,0,25,3,2016,12,132
4,19,25,3,2016,12,408
5,9,25,3,2016,12,587
6,12,25,3,2016,12,555
7,2,25,3,2016,12,64
8,16,25,3,2016,12,408
9,17,25,3,2016,12,129
10,7,25,3,2016,12,1767
11,11,25,3,2016,12,302
12,1,25,3,2016,12,215
13,13,25,3,2016,12,368
14,8,25,3,2016,12,1163
15,14,25,3,2016,12,401
16,15,25,3,2016,12,315
17,10,25,3,2016,12,145
18,4,25,3,2016,12,104
19,18,25,3,2016,12,62
20,21,25,3,2016,12,177
21,5,25,3,2016,12,30
0,6,39,2,2016,12,1734
1,20,39,2,2016,12,732
2,3,39,2,2016,12,573
3,0,39,2,2016,12,1057
4,19,39,2,2016,12,1876
5,9,39,2,2016,12,1597
6,12,39,2,2016,12,2394
7,2,39,2,2016,12,742
8,16,39,2,2016,12,2594
9,17,39,2,2016,12,713
10,7,39,2,2016,12,2647
11,11,39,2,2016,12,1527
12,1,39,2,2016,12,1235
13,13,39,2,2016,12,2122
14,8,39,2,2016,12,2068
15,14,39,2,2016,12,1632
16,15,39,2,2016,12,2178
17,10,39,2,2016,12,913
18,4,39,2,2016,12,594
19,18,39,2,2016,12,762
20,21,39,2,2016,12,651
21,5,39,2,2016,12,372
0,6,30,3,2016,12,1428
1,20,30,3,2016,12,626
2,3,30,3,2016,12,701
3,0,30,3,2016,12,913
4,19,30,3,2016,12,2691
5,9,30,3,2016,12,2356
6,12,30,3,2016,12,4830
7,2,30,3,2016,12,1073
8,16,30,3,2016,12,2500
9,17,30,3,2016,12,869
10,7,30,3,2016,12,5865
11,11,30,3,2016,12,1737
12,1,30,3,2016,12,2621
13,13,30,3,2016,12,3243
14,8,30,3,2016,12,3490
15,14,30,3,2016,12,1624
16,15,30,3,2016,12,1952
17,10,30,3,2016,12,958
18,4,30,3,2016,12,821
19,18,30,3,2016,12,597
20,21,30,3,2016,12,1151
21,5,30,3,2016,12,415
0,6,49,3,2016,12,270
1,20,49,3,2016,12,384
2,3,49,3,2016,12,450
3,0,49,3,2016,12,1287
4,19,49,3,2016,12,2805
5,9,49,3,2016,12,1443
6,12,49,3,2016,12,3785
7,2,49,3,2016,12,2925
8,16,49,3,2016,12,2419
9,17,49,3,2016,12,935
10,7,49,3,2016,12,2308
11,11,49,3,2016,12,1377
12,1,49,3,2016,12,2067
13,13,49,3,2016,12,3560
14,8,49,3,2016,12,4324
15,14,49,3,2016,12,1534
16,15,49,3,2016,12,1719
17,10,49,3,2016,12,1967
18,4,49,3,2016,12,520
19,18,49,3,2016,12,532
20,21,49,3,2016,12,1651
21,5,49,3,2016,12,257
0,6,26,3,2016,12,158
1,20,26,3,2016,12,535
2,3,26,3,2016,12,676
3,0,26,3,2016,12,496
4,19,26,3,2016,12,1260
5,9,26,3,2016,12,806
6,12,26,3,2016,12,2915
7,2,26,3,2016,12,1092
8,16,26,3,2016,12,1437
9,17,26,3,2016,12,659
10,7,26,3,2016,12,1008
11,11,26,3,2016,12,816
12,1,26,3,2016,12,2365
13,13,26,3,2016,12,2228
14,8,26,3,2016,12,1121
15,14,26,3,2016,12,903
16,15,26,3,2016,12,1216
17,10,26,3,2016,12,420
18,4,26,3,2016,12,641
19,18,26,3,2016,12,402
20,21,26,3,2016,12,1158
21,5,26,3,2016,12,336
0,6,31,2,2016,12,461
1,20,31,2,2016,12,1396
2,3,31,2,2016,12,720
3,0,31,2,2016,12,487
4,19,31,2,2016,12,2433
5,9,31,2,2016,12,2298
6,12,31,2,2016,12,3804
7,2,31,2,2016,12,1215
8,16,31,2,2016,12,2021
9,17,31,2,2016,12,880
10,7,31,2,2016,12,2525
11,11,31,2,2016,12,1320
12,1,31,2,2016,12,3281
13,13,31,2,2016,12,2975
14,8,31,2,2016,12,2235
15,14,31,2,2016,12,1557
16,15,31,2,2016,12,1281
17,10,31,2,2016,12,877
18,4,31,2,2016,12,542
19,18,31,2,2016,12,666
20,21,31,2,2016,12,1549
21,5,31,2,2016,12,998
0,6,21,2,2016,12,1047
1,20,21,2,2016,12,1879
2,3,21,2,2016,12,1442
3,0,21,2,2016,12,1295
4,19,21,2,2016,12,4188
5,9,21,2,2016,12,3650
6,12,21,2,2016,12,6275
7,2,21,2,2016,12,1576
8,16,21,2,2016,12,4342
9,17,21,2,2016,12,1316
10,7,21,2,2016,12,5864
11,11,21,2,2016,12,2160
12,1,21,2,2016,12,4551
13,13,21,2,2016,12,8018
14,8,21,2,2016,12,4336
15,14,21,2,2016,12,3179
16,15,21,2,2016,12,3747
17,10,21,2,2016,12,1306
18,4,21,2,2016,12,1784
19,18,21,2,2016,12,1417
20,21,21,2,2016,12,1546
21,5,21,2,2016,12,1290
0,6,8,3,2016,12,1293
1,20,8,3,2016,12,639
2,3,8,3,2016,12,580
3,0,8,3,2016,12,2146
4,19,8,3,2016,12,1105
5,9,8,3,2016,12,1070
6,12,8,3,2016,12,1837
7,2,8,3,2016,12,1203
8,16,8,3,2016,12,825
9,17,8,3,2016,12,243
10,7,8,3,2016,12,2643
11,11,8,3,2016,12,571
12,1,8,3,2016,12,1923
13,13,8,3,2016,12,1482
14,8,8,3,2016,12,1112
15,14,8,3,2016,12,483
16,15,8,3,2016,12,783
17,10,8,3,2016,12,456
18,4,8,3,2016,12,310
19,18,8,3,2016,12,644
20,21,8,3,2016,12,758
21,5,8,3,2016,12,169
0,6,12,3,2016,12,117
1,20,12,3,2016,12,1590
2,3,12,3,2016,12,982
3,0,12,3,2016,12,985
4,19,12,3,2016,12,3340
5,9,12,3,2016,12,575
6,12,12,3,2016,12,4024
7,2,12,3,2016,12,1616
8,16,12,3,2016,12,2398
9,17,12,3,2016,12,435
10,7,12,3,2016,12,930
11,11,12,3,2016,12,540
12,1,12,3,2016,12,4206
13,13,12,3,2016,12,2962
14,8,12,3,2016,12,886
15,14,12,3,2016,12,920
16,15,12,3,2016,12,2336
17,10,12,3,2016,12,622
18,4,12,3,2016,12,1878
19,18,12,3,2016,12,247
20,21,12,3,2016,12,1051
21,5,12,3,2016,12,1781
0,6,23,3,2016,12,3060
1,20,23,3,2016,12,1402
2,3,23,3,2016,12,827
3,0,23,3,2016,12,2145
4,19,23,3,2016,12,2450
5,9,23,3,2016,12,3132
6,12,23,3,2016,12,5401
7,2,23,3,2016,12,2066
8,16,23,3,2016,12,2519
9,17,23,3,2016,12,616
10,7,23,3,2016,12,5643
11,11,23,3,2016,12,2357
12,1,23,3,2016,12,5424
13,13,23,3,2016,12,5119
14,8,23,3,2016,12,2755
15,14,23,3,2016,12,1985
16,15,23,3,2016,12,2533
17,10,23,3,2016,12,1549
18,4,23,3,2016,12,1098
19,18,23,3,2016,12,1120
20,21,23,3,2016,12,1748
21,5,23,3,2016,12,480
0,6,52,3,2016,12,754
1,20,52,3,2016,12,866
2,3,52,3,2016,12,941
3,0,52,3,2016,12,546
4,19,52,3,2016,12,1812
5,9,52,3,2016,12,1669
6,12,52,3,2016,12,5496
7,2,52,3,2016,12,2626
8,16,52,3,2016,12,1055
9,17,52,3,2016,12,448
10,7,52,3,2016,12,2261
11,11,52,3,2016,12,847
12,1,52,3,2016,12,5478
13,13,52,3,2016,12,3092
14,8,52,3,2016,12,1205
15,14,52,3,2016,12,657
16,15,52,3,2016,12,1351
17,10,52,3,2016,12,617
18,4,52,3,2016,12,1026
19,18,52,3,2016,12,694
20,21,52,3,2016,12,1400
21,5,52,3,2016,12,710
0,6,47,3,2016,12,359
1,20,47,3,2016,12,485
2,3,47,3,2016,12,434
3,0,47,3,2016,12,1802
4,19,47,3,2016,12,1083
5,9,47,3,2016,12,629
6,12,47,3,2016,12,1642
7,2,47,3,2016,12,414
8,16,47,3,2016,12,1243
9,17,47,3,2016,12,214
10,7,47,3,2016,12,1374
11,11,47,3,2016,12,329
12,1,47,3,2016,12,1615
13,13,47,3,2016,12,1443
14,8,47,3,2016,12,863
15,14,47,3,2016,12,566
16,15,47,3,2016,12,494
17,10,47,3,2016,12,402
18,4,47,3,2016,12,1082
19,18,47,3,2016,12,391
20,21,47,3,2016,12,497
21,5,47,3,2016,12,964
0,6,40,2,2016,12,1504
1,20,40,2,2016,12,785
2,3,40,2,2016,12,430
3,0,40,2,2016,12,1127
4,19,40,2,2016,12,1775
5,9,40,2,2016,12,1490
6,12,40,2,2016,12,1739
7,2,40,2,2016,12,371
8,16,40,2,2016,12,2216
9,17,40,2,2016,12,372
10,7,40,2,2016,12,3132
11,11,40,2,2016,12,1144
12,1,40,2,2016,12,1218
13,13,40,2,2016,12,1578
14,8,40,2,2016,12,3371
15,14,40,2,2016,12,1333
16,15,40,2,2016,12,1561
17,10,40,2,2016,12,1102
18,4,40,2,2016,12,555
19,18,40,2,2016,12,740
20,21,40,2,2016,12,533
21,5,40,2,2016,12,428
0,6,16,3,2016,12,688
1,20,16,3,2016,12,1001
2,3,16,3,2016,12,789
3,0,16,3,2016,12,1807
4,19,16,3,2016,12,3590
5,9,16,3,2016,12,1968
6,12,16,3,2016,12,3299
7,2,16,3,2016,12,1130
8,16,16,3,2016,12,2397
9,17,16,3,2016,12,595
10,7,16,3,2016,12,4302
11,11,16,3,2016,12,1016
12,1,16,3,2016,12,3954
13,13,16,3,2016,12,3291
14,8,16,3,2016,12,2897
15,14,16,3,2016,12,1304
16,15,16,3,2016,12,1222
17,10,16,3,2016,12,924
18,4,16,3,2016,12,1513
19,18,16,3,2016,12,612
20,21,16,3,2016,12,1143
21,5,16,3,2016,12,1198
0,6,28,0,2016,12,925
1,20,28,0,2016,12,546
2,3,28,0,2016,12,418
3,0,28,0,2016,12,1615
4,19,28,0,2016,12,1167
5,9,28,0,2016,12,1003
6,12,28,0,2016,12,2766
7,2,28,0,2016,12,484
8,16,28,0,2016,12,1464
9,17,28,0,2016,12,384
10,7,28,0,2016,12,3241
11,11,28,0,2016,12,511
12,1,28,0,2016,12,2115
13,13,28,0,2016,12,1740
14,8,28,0,2016,12,2662
15,14,28,0,2016,12,685
16,15,28,0,2016,12,768
17,10,28,0,2016,12,608
18,4,28,0,2016,12,595
19,18,28,0,2016,12,258
20,21,28,0,2016,12,657
21,5,28,0,2016,12,533
0,6,11,2,2016,12,215
1,20,11,2,2016,12,182
2,3,11,2,2016,12,205
3,0,11,2,2016,12,439
4,19,11,2,2016,12,513
5,9,11,2,2016,12,1047
6,12,11,2,2016,12,1844
7,2,11,2,2016,12,545
8,16,11,2,2016,12,373
9,17,11,2,2016,12,162
10,7,11,2,2016,12,621
11,11,11,2,2016,12,266
12,1,11,2,2016,12,1460
13,13,11,2,2016,12,1100
14,8,11,2,2016,12,260
15,14,11,2,2016,12,534
16,15,11,2,2016,12,535
17,10,11,2,2016,12,129
18,4,11,2,2016,12,371
19,18,11,2,2016,12,335
20,21,11,2,2016,12,360
21,5,11,2,2016,12,312
0,6,0,3,2016,12,362
1,20,0,3,2016,12,155
2,3,0,3,2016,12,59
3,0,0,3,2016,12,521
4,19,0,3,2016,12,474
5,9,0,3,2016,12,187
6,12,0,3,2016,12,353
7,2,0,3,2016,12,105
8,16,0,3,2016,12,1007
9,17,0,3,2016,12,119
10,7,0,3,2016,12,1077
11,11,0,3,2016,12,152
12,1,0,3,2016,12,182
13,13,0,3,2016,12,223
14,8,0,3,2016,12,1024
15,14,0,3,2016,12,274
16,15,0,3,2016,12,215
17,10,0,3,2016,12,324
18,4,0,3,2016,12,174
19,18,0,3,2016,12,217
20,21,0,3,2016,12,197
21,5,0,3,2016,12,53
0,6,20,2,2016,12,225
1,20,20,2,2016,12,176
2,3,20,2,2016,12,86
3,0,20,2,2016,12,417
4,19,20,2,2016,12,337
5,9,20,2,2016,12,174
6,12,20,2,2016,12,253
7,2,20,2,2016,12,91
8,16,20,2,2016,12,512
9,17,20,2,2016,12,109
10,7,20,2,2016,12,734
11,11,20,2,2016,12,138
12,1,20,2,2016,12,178
13,13,20,2,2016,12,173
14,8,20,2,2016,12,595
15,14,20,2,2016,12,266
16,15,20,2,2016,12,191
17,10,20,2,2016,12,205
18,4,20,2,2016,12,128
19,18,20,2,2016,12,134
20,21,20,2,2016,12,145
21,5,20,2,2016,12,61
0,6,35,2,2016,12,474
1,20,35,2,2016,12,215
2,3,35,2,2016,12,74
3,0,35,2,2016,12,817
4,19,35,2,2016,12,382
5,9,35,2,2016,12,177
6,12,35,2,2016,12,336
7,2,35,2,2016,12,100
8,16,35,2,2016,12,825
9,17,35,2,2016,12,114
10,7,35,2,2016,12,1007
11,11,35,2,2016,12,108
12,1,35,2,2016,12,219
13,13,35,2,2016,12,262
14,8,35,2,2016,12,908
15,14,35,2,2016,12,356
16,15,35,2,2016,12,192
17,10,35,2,2016,12,256
18,4,35,2,2016,12,227
19,18,35,2,2016,12,194
20,21,35,2,2016,12,216
21,5,35,2,2016,12,85
0,6,41,0,2016,12,262
1,20,41,0,2016,12,59
2,3,41,0,2016,12,37
3,0,41,0,2016,12,226
4,19,41,0,2016,12,223
5,9,41,0,2016,12,121
6,12,41,0,2016,12,199
7,2,41,0,2016,12,33
8,16,41,0,2016,12,384
9,17,41,0,2016,12,40
10,7,41,0,2016,12,591
11,11,41,0,2016,12,85
12,1,41,0,2016,12,161
