province,adcode,model,bodyType,salesVolume1,popularity1,salesVolume2,popularity2,salesVolume3,popularity3,salesVolume4,popularity4,salesVolume5,popularity5,salesVolume6,popularity6,salesVolume7,popularity7,salesVolume8,popularity8,salesVolume9,popularity9,salesVolume10,popularity10,salesVolume11,popularity11,salesVolume12,popularity12,pred
3,0,57,2,391,3543,298,3386,365,3874,388,4325,458,4660,302,4748,357,4699,675,4200,173,3104,56,3831,121,1817,79,1330,138
12,1,57,2,862,4730,614,4241,693,4674,937,5474,936,6156,974,6308,964,5872,2069,6196,891,5002,397,5551,516,3448,929,2743,990
7,2,57,2,469,2102,311,1884,358,2048,454,2357,470,2745,495,2809,510,2704,974,2569,417,1974,214,2629,254,1793,346,1286,509
2,3,57,2,289,1131,218,1030,256,1214,255,1409,374,1832,366,2056,390,2191,683,1977,304,1301,135,1449,211,1042,181,606,248
18,4,57,2,223,1274,208,1222,212,1405,251,1454,209,1466,211,1474,226,1453,330,1278,135,952,104,1202,181,1123,144,787,138
21,5,57,2,152,976,127,921,131,1097,146,1331,126,1488,126,1606,150,1812,236,1297,76,1053,111,1195,111,864,78,633,108
0,6,57,2,165,1192,139,1077,164,1186,176,1253,188,1458,167,1544,211,1208,361,1133,138,857,71,1087,95,763,74,559,75
10,7,57,2,724,3780,557,3314,652,3829,768,4292,765,4428,828,4904,786,4544,1332,3709,698,3320,402,3862,409,2905,494,1810,495
14,8,57,2,581,3295,492,2832,491,3151,561,3454,604,4428,663,4609,556,3828,982,3167,370,2044,195,2698,281,2406,311,1424,304
5,9,57,2,407,1733,292,1496,363,1668,463,1811,479,2004,476,2397,493,1952,865,1675,574,1523,194,1603,213,1530,248,960,307
17,10,57,2,170,1131,135,1082,152,1282,178,1643,217,1907,240,2017,253,1741,385,1316,180,920,95,1218,138,999,114,658,150
11,11,57,2,311,1098,262,968,276,1086,281,1259,350,1555,363,1567,356,1418,774,1152,420,1053,110,1218,193,972,205,622,216
6,12,57,2,935,4796,718,4308,720,4685,875,5377,922,5767,870,5664,894,5253,1538,4830,723,4114,282,4672,412,3615,473,2518,536
13,13,57,2,850,5182,682,4691,796,5072,900,5812,924,6440,913,6952,934,6391,1916,6196,1026,5682,330,5551,387,3832,521,2540,645
15,14,57,2,276,1672,303,1532,276,1651,301,2058,385,2049,300,2343,389,2324,721,1712,401,1657,105,1811,159,1325,186,930,195
16,15,57,2,562,1998,511,1827,551,1920,548,2097,722,2476,567,2452,687,2289,1290,2147,631,1885,205,2104,298,1580,333,1094,363
8,16,57,2,703,5425,576,4929,557,5475,610,6494,730,7480,702,7759,768,6307,1105,5573,569,4641,259,6437,493,3874,354,2623,430
9,17,57,2,242,932,164,911,182,946,175,1129,217,1279,208,1288,212,1095,406,900,260,882,101,1040,165,953,105,639,174
19,18,57,2,796,2599,935,2589,790,2771,970,3065,909,2977,844,2855,751,2619,1420,2455,661,2222,420,2575,464,1759,477,1311,481
4,19,57,2,1243,5519,1067,5178,1135,5598,1222,6474,1530,7383,1137,7689,1318,7023,2057,6297,1186,6348,681,7710,782,2956,644,1860,814
1,20,57,2,421,1644,327,1594,407,1763,402,1980,486,2461,521,2560,434,2219,743,1870,406,1625,299,1927,256,1394,259,927,276
20,21,57,2,671,3079,425,2744,496,2967,540,3182,574,3485,623,3763,639,3287,1234,3387,604,2666,184,2883,336,1929,402,1341,415
3,0,58,2,267,2280,240,2798,223,3137,271,3226,313,3510,223,3510,301,3549,382,3770,210,3240,141,4200,181,1435,149,1093,153
12,1,58,2,518,3060,437,3500,434,3326,560,3594,591,4105,602,3953,602,3897,830,4354,407,3886,320,4380,433,3077,514,2433,507
7,2,58,2,268,1469,247,1604,194,1504,300,1600,278,1877,277,1740,302,1808,443,2003,175,1662,132,2034,238,1532,204,1157,221
2,3,58,2,173,972,112,1124,115,1116,149,1155,181,1510,185,1526,190,1593,234,1488,146,1279,90,1378,139,1045,127,738,131
18,4,58,2,445,2320,435,2599,473,2632,472,2629,553,2762,433,2518,460,2491,600,2532,253,2212,193,2575,341,2468,357,1950,363
21,5,58,2,309,1672,255,2025,234,1974,372,2121,256,2228,198,2030,199,2116,322,2059,111,1829,123,2034,264,1556,218,1166,232
0,6,58,2,244,1337,231,1428,222,1445,233,1448,237,1633,260,1633,331,1339,369,1460,161,1243,142,1624,190,1082,140,792,165
10,7,58,2,886,3678,740,4133,767,4371,910,4369,875,4914,888,5006,974,4486,1139,4660,690,4424,508,5594,722,4268,614,2980,698
14,8,58,2,954,3769,959,4098,917,4042,968,4268,1148,5601,998,5373,1169,4955,1424,5119,732,3874,558,5233,806,4560,842,3162,817
5,9,58,2,328,1540,323,1931,371,1868,429,1829,508,2060,453,2182,504,1955,690,2072,387,2176,163,2378,254,2043,266,1439,293
17,10,58,2,633,1824,509,2037,603,2280,671,2565,676,2823,754,3007,796,2785,1043,2699,605,2355,368,3133,580,2481,595,1795,656
11,11,58,2,296,1074,306,1252,326,1234,283,1346,440,1724,408,1602,499,1567,625,1599,381,1662,184,1968,276,1544,300,1093,321
6,12,58,2,677,3931,569,4250,603,4360,642,4560,825,5234,774,4701,709,4433,964,4855,444,4484,303,5167,464,4110,570,3116,555
13,13,58,2,451,3080,445,3512,414,3608,574,3747,666,4410,620,4258,614,4232,920,4563,507,4687,247,4954,499,3405,530,2415,473
15,14,58,2,667,2310,730,2693,629,2691,764,2985,987,3433,818,3419,1066,3160,1347,3241,698,3479,270,3871,511,2554,498,1932,504
16,15,58,2,567,1793,522,1920,526,1868,503,1968,752,2502,630,2350,700,2330,988,2559,570,2558,203,2936,418,2177,421,1503,498
8,16,58,2,3407,10133,3034,11708,2769,11752,3466,12702,3967,15262,4449,15264,4901,13393,5547,13912,3229,11957,1517,16406,2906,12162,3040,9113,2996
9,17,58,2,323,1185,305,1358,295,1433,375,1498,362,1816,434,1801,458,1567,665,1641,381,1721,181,2067,321,1885,247,1367,278
19,18,58,2,157,749,246,889,168,846,172,927,243,1007,227,931,222,870,229,904,139,896,105,1082,116,729,140,537,127
4,19,58,2,401,3374,386,3945,408,3925,384,4229,645,5326,492,5250,617,4808,839,5133,509,5799,240,7169,360,1945,342,1284,344
1,20,58,2,293,1418,280,1592,397,1574,351,1600,388,2136,519,2091,521,1901,651,1989,386,1913,202,2149,309,1641,233,1166,292
20,21,58,2,179,1641,148,1768,148,1798,164,1689,191,2029,253,1908,229,1767,293,2072,140,1793,96,2083,140,1289,126,938,155
3,0,59,2,455,5649,384,5354,534,6555,743,9160,672,10980,532,12197,779,11314,1421,11463,437,8986,212,11898,313,6121,278,3979,276
12,1,59,2,653,5709,522,4957,624,6151,985,8441,1009,10582,905,11307,1021,9643,1551,10885,970,9972,478,11641,608,8888,767,5603,810
7,2,59,2,304,2624,235,2239,316,2797,582,3751,505,4714,511,5196,601,4665,970,4982,406,4428,198,5750,368,4531,305,2692,370
2,3,59,2,322,2033,265,1806,347,2294,507,3095,500,4379,528,4980,675,4885,925,5199,601,3888,288,4324,415,3657,322,1971,461
18,4,59,2,206,1883,200,1787,191,2065,375,2954,331,3562,306,3608,361,3287,459,3520,235,3088,125,3693,226,3959,187,2436,250
21,5,59,2,152,1482,156,1400,136,1868,271,2829,219,3436,256,3921,312,4059,397,3700,173,3181,117,3366,199,2719,155,1779,143
0,6,59,2,291,2614,237,2257,275,2556,484,3392,500,4484,412,5052,620,3802,805,3935,357,3125,95,4184,198,3243,187,2217,218
10,7,59,2,951,6750,861,5750,1014,7058,1794,9707,1646,11923,1598,13881,1955,11590,2752,11336,1481,10661,650,12973,861,11019,854,6580,961
14,8,59,2,710,6019,572,5206,720,6075,1247,8410,1320,12363,1351,14242,1499,11461,2124,11210,704,7721,292,10870,530,10733,641,5685,696
5,9,59,2,383,2423,373,2331,395,2840,690,3829,798,4714,757,5822,934,4481,1307,4910,1141,5823,304,5797,330,4961,322,3760,356
17,10,59,2,264,2113,213,1843,231,2556,425,4017,414,5029,399,6736,601,4996,698,4332,428,3367,129,4675,211,3975,219,2281,281
11,11,59,2,281,1662,260,1428,281,1726,443,2579,510,3541,475,3921,511,3177,802,2942,624,3181,159,3810,229,3005,268,1724,266
6,12,59,2,689,6660,593,5778,668,7069,1173,9551,1160,11818,1214,12245,1192,9973,1610,10614,1006,10326,389,12202,569,10781,611,6662,624
13,13,59,2,747,7422,679,6718,846,8074,1361,10911,1342,13851,1399,15589,1530,13077,2696,14261,1928,15145,502,15685,672,11623,701,6872,850
15,14,59,2,322,2654,323,2414,347,2993,614,4548,653,5364,620,6519,794,5840,1252,5415,837,5860,201,6779,313,4754,330,3011,347
16,15,59,2,623,3405,625,2985,741,3507,1241,4564,1383,6412,1339,6880,1478,5767,2360,5993,1657,6065,503,7106,671,5708,579,3358,591
8,16,59,2,928,10016,799,9215,758,10926,1347,15632,1576,20954,1507,24058,1902,18367,2685,18052,1203,15777,341,23189,825,15901,879,9126,785
9,17,59,2,230,1662,206,1446,193,1748,394,2516,347,3436,352,3777,440,2810,665,2816,433,2939,149,3646,235,3625,168,2016,197
19,18,59,2,877,4016,1159,3907,994,4359,1592,5486,1671,6496,1487,6712,1581,5547,2727,5794,1846,5879,758,7059,896,5072,740,3285,908
4,19,59,2,899,8123,922,7317,1077,8675,1757,12458,2178,16931,1620,18452,1861,15392,2915,15904,2183,18606,903,23376,1084,8888,938,4599,1042
1,20,59,2,444,3235,342,3013,521,3693,806,4970,851,7208,856,7891,921,6557,1249,6426,829,5972,418,7153,522,5962,444,3340,470
20,21,59,2,634,4497,391,3815,538,4512,758,5658,764,7250,827,8059,896,6667,1319,7798,905,6828,333,7761,426,5756,445,3404,444
3,0,0,3,646,677,748,751,847,758,831,810,642,806,654,765,521,815,798,775,532,874,838,610,575,670,694,614,618
12,1,0,3,337,434,350,453,330,503,362,606,307,576,254,490,182,528,340,561,242,539,360,470,379,441,362,513,327
7,2,0,3,101,151,121,168,154,178,121,236,105,212,117,188,105,197,129,296,94,604,160,177,139,172,138,178,152
2,3,0,3,106,123,108,123,130,123,97,157,99,155,82,175,59,428,106,241,63,140,136,157,99,117,113,119,83
18,4,0,3,254,251,291,264,346,295,299,331,229,309,207,252,174,338,292,250,205,249,321,322,225,290,242,329,252
21,5,0,3,80,162,75,182,119,191,71,241,81,210,63,180,53,284,93,267,68,253,133,159,85,432,82,339,113
0,6,0,3,527,501,653,549,687,582,651,597,489,593,558,529,362,651,679,596,494,685,731,637,600,900,672,581,772
10,7,0,3,1469,1034,1509,1028,1821,1094,1585,1167,1270,1125,1186,1057,1077,1096,1735,1163,1066,1254,1713,1180,1523,1087,1554,1149,1639
14,8,0,3,1210,884,1486,995,1568,1021,1439,1099,1239,1006,1136,936,1024,1033,1529,952,973,1151,1602,1088,1326,930,1507,993,1501
5,9,0,3,244,293,244,296,344,329,348,359,248,363,228,293,187,361,338,380,203,392,372,410,311,401,341,1311,346
17,10,0,3,354,379,394,380,437,462,448,913,353,2473,321,662,324,521,518,416,242,472,572,461,350,441,498,682,528
11,11,0,3,165,218,198,203,224,214,232,248,164,247,154,209,152,228,242,232,146,267,291,241,216,244,232,302,253
6,12,0,3,443,672,584,736,549,743,525,828,474,744,421,742,353,763,610,704,362,788,607,776,527,749,608,804,548
13,13,0,3,291,552,353,594,389,590,339,714,239,655,284,623,223,608,320,630,199,590,311,872,289,826,319,1115,320
15,14,0,3,300,398,346,382,383,400,407,477,272,440,273,398,274,390,370,433,238,465,369,421,296,512,339,501,369
16,15,0,3,229,323,257,322,270,316,285,418,213,351,205,352,215,372,305,512,186,505,346,474,275,691,278,561,289
8,16,0,3,1160,1488,1083,1505,1238,1623,1180,1790,1049,1716,976,1640,1007,1861,1207,1828,847,2306,1361,1832,1093,1759,1267,1655,1219
9,17,0,3,129,202,142,201,161,209,151,263,126,232,138,201,119,249,159,250,102,267,172,306,121,258,154,271,153
19,18,0,3,232,223,259,240,222,248,255,243,197,237,217,213,217,219,267,219,199,274,277,267,240,330,244,1332,232
4,19,0,3,486,827,460,820,559,896,615,1041,471,964,430,897,474,921,703,1422,394,1974,653,1088,524,559,606,1266,614
1,20,0,3,185,208,247,240,209,236,201,279,174,252,160,290,155,262,229,226,130,309,223,267,186,223,188,327,194
20,21,0,3,241,367,238,380,319,347,283,381,263,338,205,296,197,474,285,409,151,447,281,302,203,309,248,337,250
3,0,1,3,157,918,165,994,158,4457,241,4040,166,5722,231,3206,280,1021,180,852,87,973,167,831,105,850,117,792,108
12,1,1,3,117,915,113,973,185,1543,186,1995,192,1869,206,1386,272,1209,140,1066,97,1113,162,1206,151,1074,190,1095,159
7,2,1,3,47,320,58,361,68,523,104,833,75,668,85,509,95,396,42,352,23,359,68,408,34,375,43,354,37
2,3,1,3,57,277,63,293,80,416,87,585,94,555,102,509,118,406,60,344,38,370,63,436,48,317,62,330,45
18,4,1,3,22,489,42,373,64,1241,69,774,52,691,62,867,81,1179,42,1008,40,292,28,461,19,419,48,384,46
21,5,1,3,30,280,38,293,60,811,45,962,45,2742,56,1791,48,366,22,319,17,315,60,371,50,330,40,323,34
0,6,1,3,293,654,265,862,342,2131,422,2025,337,1574,524,1650,679,1586,950,1287,175,830,263,835,226,689,214,653,231
10,7,1,3,326,1374,286,1419,477,7177,566,8289,501,11330,644,9429,669,8624,334,7339,279,1575,388,1791,278,1744,361,1595,289
14,8,1,3,199,794,216,879,262,5820,293,6095,289,6413,400,5902,452,6968,190,4945,120,845,235,1345,179,1339,236,1156,184
5,9,1,3,105,523,84,525,146,4033,172,2839,127,5518,176,4479,201,9913,116,8200,64,563,85,899,74,921,80,789,96
17,10,1,3,80,402,72,333,82,2268,93,2054,107,4430,132,2772,139,1298,77,869,43,352,64,449,62,443,76,410,55
11,11,1,3,55,243,61,244,72,789,97,1270,83,1835,104,1669,86,1268,64,1148,32,291,40,381,53,346,58,309,44
6,12,1,3,208,1219,207,1404,253,2225,405,2988,274,2719,383,2602,451,3092,230,2452,146,1546,276,1964,296,1824,237,1738,243
13,13,1,3,115,928,109,1135,191,4579,156,3414,169,3829,219,3309,319,3162,144,2493,90,1096,156,1265,142,1076,133,1112,159
15,14,1,3,47,371,45,361,58,2619,71,2948,47,6458,81,4064,82,1824,146,1927,33,343,61,442,41,545,44,558,47
16,15,1,3,93,358,121,349,118,1076,158,2074,115,1223,135,1414,228,1427,105,1066,59,470,115,597,89,554,71,490,92
8,16,1,3,119,934,105,980,149,4005,140,5102,175,5076,225,3583,268,3846,104,4247,54,1164,144,860,101,782,111,749,106
9,17,1,3,35,167,28,168,43,430,42,714,39,623,42,320,71,138,30,131,28,160,32,194,17,189,42,186,31
19,18,1,3,68,191,61,217,42,358,66,476,46,453,77,358,87,198,44,188,31,234,56,245,52,235,34,213,81
4,19,1,3,134,1031,135,979,208,4320,419,9927,226,9449,291,4139,404,1546,151,1525,140,1420,210,844,163,762,126,709,156
1,20,1,3,88,272,123,323,129,502,142,903,173,1167,215,669,293,396,131,377,118,441,135,573,108,483,106,434,85
20,21,1,3,92,610,109,710,169,976,208,1121,170,1008,201,980,238,1189,124,1008,83,604,169,664,151,591,120,608,99
3,0,2,3,404,1777,587,1833,598,1790,646,1676,461,1691,553,1673,771,1806,253,1364,139,1771,206,845,162,796,160,900,198
12,1,2,3,550,1591,679,1613,797,1575,728,1510,665,1557,667,1426,773,1618,530,1421,290,1668,330,1123,342,1047,436,1234,385
7,2,2,3,158,677,166,664,260,639,200,633,213,628,203,626,275,680,128,568,67,675,102,527,111,452,136,543,137
2,3,2,3,92,377,95,388,118,391,103,426,121,453,125,462,115,446,74,348,44,419,45,311,52,253,72,301,39
18,4,2,3,226,741,287,767,309,792,335,710,246,694,211,662,328,699,161,597,100,726,120,697,120,639,168,744,137
21,5,2,3,89,478,128,446,149,476,133,492,82,477,97,472,100,501,69,434,37,484,53,350,48,303,62,352,47
0,6,2,3,184,682,200,712,260,694,330,733,188,741,341,610,384,666,208,505,78,682,136,426,169,370,219,405,267
10,7,2,3,1549,2242,1784,2301,2086,2343,2054,2304,2015,2533,2022,2245,2642,2447,2094,2220,991,2777,984,2035,1074,1786,1356,2201,1448
14,8,2,3,1267,2223,1405,2117,1649,2286,1572,2514,1696,2676,1832,2359,2222,2568,1022,1809,501,2436,663,2151,715,1796,913,2159,1088
5,9,2,3,812,1262,815,1276,909,1246,849,1261,800,1266,764,1145,993,1296,964,1335,338,1460,340,1232,389,1017,526,1254,609
17,10,2,3,284,573,350,633,418,715,427,735,469,821,556,727,601,743,361,607,197,846,246,621,246,555,307,655,332
11,11,2,3,403,542,446,520,466,601,481,597,368,617,453,597,691,630,614,709,157,791,211,563,274,506,326,585,317
6,12,2,3,798,2040,955,2115,1028,2005,1068,2000,979,1922,957,1782,1332,1957,1011,1869,383,2184,430,1762,537,1599,623,1831,546
13,13,2,3,1405,2377,1588,2390,1680,2362,1676,2318,1390,2462,1577,2315,2409,2648,1865,2589,640,2651,650,1893,891,1672,1055,2025,1267
15,14,2,3,470,754,475,722,562,734,525,755,475,798,492,725,661,806,605,871,178,907,211,563,256,522,312,636,333
16,15,2,3,445,879,414,880,541,813,561,874,481,884,547,841,698,905,488,885,170,1051,228,746,287,700,352,790,372
8,16,2,3,826,2656,970,2627,1165,2721,1341,2766,1182,2966,1660,2598,1546,2753,767,2440,278,3412,638,1856,579,1687,734,1989,773
9,17,2,3,160,324,138,317,192,329,192,331,181,344,188,314,276,349,186,335,86,406,105,376,86,343,125,385,135
19,18,2,3,447,637,415,651,439,628,445,569,330,554,373,506,430,556,326,544,140,662,158,430,145,364,189,460,295
4,19,2,3,525,1998,529,1970,541,2057,770,2285,548,2275,657,2084,933,2329,673,2618,263,3368,243,839,304,722,396,900,459
1,20,2,3,115,417,160,386,152,430,177,456,216,498,186,452,206,446,142,395,56,498,68,370,79,327,116,394,111
20,21,2,3,278,1131,349,1179,407,1020,350,982,449,1032,347,930,562,1076,349,900,119,1071,145,621,167,533,210,638,170
3,0,3,3,663,997,697,1036,743,1141,797,1273,664,1403,656,1453,980,1716,232,1367,253,1838,315,683,319,683,299,729,344
12,1,3,3,1117,873,1091,782,1516,851,1988,1105,2221,1256,2449,1232,3796,1675,1214,1359,995,1626,1259,1199,1697,1132,1832,1280,1815
7,2,3,3,496,387,521,377,585,364,792,463,899,486,919,529,1474,672,502,559,371,683,567,555,626,476,775,532,870
2,3,3,3,185,148,198,158,218,159,291,221,326,260,339,317,631,372,236,309,164,341,278,257,287,215,352,226,354
18,4,3,3,2351,956,2715,1063,3298,1048,3035,1020,2443,1018,2622,1010,3705,1147,1059,972,1132,1202,1642,1229,1541,980,1606,1103,1822
21,5,3,3,426,280,421,289,630,327,651,442,605,430,913,491,1064,537,350,490,347,542,604,426,509,341,589,403,621
0,6,3,3,401,428,321,439,346,449,427,547,336,588,1289,510,571,610,175,541,135,636,300,465,320,386,311,443,280
10,7,3,3,1362,1046,1273,1001,1726,1113,2274,1336,2226,1618,2622,1463,3296,1799,1247,1565,1529,2074,2148,1823,2087,1600,2259,1832,2343
14,8,3,3,1050,914,1140,966,1443,1048,1709,1452,2001,1709,2019,1501,2088,1727,700,1187,801,1638,1246,1566,1369,1267,1509,1615,1644
5,9,3,3,304,354,319,342,476,383,565,442,666,532,550,462,750,610,358,567,257,671,522,693,447,539,450,689,474
17,10,3,3,978,865,991,887,1227,1104,1477,1273,1846,1460,1591,1232,1981,1303,769,1118,598,1497,1058,1278,945,1105,1316,1261,1163
11,11,3,3,595,502,606,483,715,542,1083,705,1277,781,1265,750,1764,806,857,817,484,978,797,842,835,791,979,896,1050
6,12,3,3,1935,1524,1835,1581,2200,1665,2915,1884,3148,2014,3502,1983,5481,2502,1788,2210,1203,2487,1635,2210,2012,2023,1985,2207,2046
13,13,3,3,918,1318,1151,1344,1553,1422,1783,1652,1739,1924,1951,1935,3130,2451,1278,2245,848,2475,1290,1893,1492,1663,1391,2049,1525
15,14,3,3,851,1005,689,1010,870,1048,1071,1231,1120,1460,1425,1280,1562,1447,736,1496,376,1720,772,1239,827,1114,842,1310,1061
16,15,3,3,1265,1186,1384,1212,1668,1179,1721,1368,1444,1414,1769,1347,3168,1634,1244,1479,677,1709,1105,1496,1093,1285,1503,1497,1476
8,16,3,3,8587,8242,8085,8787,9999,9358,11167,10525,12710,11319,12394,9627,15317,10342,5306,8602,3718,11787,8079,9912,6812,8991,7957,9853,8612
9,17,3,3,1046,964,1010,1054,1186,1085,1639,1378,1709,1448,1789,1280,2693,1458,1195,1445,777,1779,1366,1893,1087,1627,1463,1941,1613
19,18,3,3,592,511,510,571,660,561,624,621,494,599,548,481,828,630,333,550,235,707,331,515,330,467,400,561,708
4,19,3,3,808,1607,786,1678,904,1815,1230,2189,923,2377,1016,2147,1536,2482,609,2744,478,3559,708,931,677,782,703,965,870
1,20,3,3,186,263,247,263,218,271,226,326,257,362,285,327,393,393,160,344,154,436,201,346,154,323,174,384,208
20,21,3,3,408,502,480,553,451,477,462,515,457,633,402,529,722,723,289,576,175,707,287,455,284,422,326,522,299
3,0,4,3,346,2409,429,2143,397,2094,451,2214,276,2512,389,2359,488,2218,143,1725,102,2722,126,2112,84,1933,102,1515,87
12,1,4,3,713,2259,769,2110,1026,2430,1153,2626,782,2783,978,2600,1229,2939,546,2384,360,3021,592,2891,598,2534,847,2688,611
7,2,4,3,259,929,310,872,346,940,391,955,347,1037,352,983,464,1022,131,812,87,1071,174,1109,169,910,231,990,178
2,3,4,3,415,906,569,827,575,909,712,1142,648,1311,698,1305,789,1350,413,1024,215,1252,340,1238,311,951,387,1029,355
18,4,4,3,151,809,156,630,254,667,246,635,156,647,195,632,210,633,53,559,54,858,81,1350,84,1120,109,890,71
21,5,4,3,200,805,199,672,236,734,256,819,202,1014,210,994,228,879,66,716,80,839,160,952,104,791,150,831,105
0,6,4,3,835,2109,1350,2000,1065,2091,2065,2170,1032,2215,1283,1923,1483,2003,389,1465,338,2205,505,2258,521,1933,647,1618,608
10,7,4,3,1504,3747,1598,3206,2024,3413,2099,3617,1880,4431,1868,3698,2181,3388,991,2914,782,4742,1094,5603,1007,5141,1280,3917,1090
14,8,4,3,655,2173,723,1722,773,1846,920,2152,884,2468,1063,2159,1213,2079,348,1503,291,3006,556,4723,450,4200,632,2676,576
5,9,4,3,357,1236,477,1015,644,1087,726,1127,594,1502,615,1183,705,1071,385,996,198,2001,241,3294,246,3347,257,1849,285
17,10,4,3,207,989,297,759,275,846,314,903,302,1152,385,858,408,799,188,632,136,1147,178,1316,176,1378,297,986,240
11,11,4,3,268,700,290,565,349,625,532,771,430,842,438,717,495,652,251,613,128,1152,183,1288,180,1115,217,851,188
6,12,4,3,1075,3282,1292,3232,1454,3496,1777,3673,1435,3771,1352,3491,1707,3773,803,3213,424,4325,738,4779,843,4519,928,3976,824
13,13,4,3,595,2312,849,2175,951,2297,954,2387,750,2685,835,2644,1053,2679,508,2441,259,3021,492,3014,410,2519,471,2708,586
15,14,4,3,303,989,273,766,340,807,406,844,336,1258,358,876,440,777,200,767,80,1332,136,1630,138,1773,174,1268,236
16,15,4,3,388,1049,473,866,550,923,688,999,528,1059,670,1013,749,988,385,857,150,1560,254,2034,224,1737,307,1185,284
8,16,4,3,296,2514,248,2078,286,2206,326,2380,342,2614,407,2311,475,2181,130,2040,117,3172,221,2050,195,1856,239,1694,246
9,17,4,3,153,423,106,365,135,346,181,396,167,452,158,366,231,366,93,350,43,441,77,543,54,462,89,473,79
19,18,4,3,218,547,192,442,205,510,240,492,178,500,181,466,295,464,131,401,85,559,113,521,117,539,117,473,161
4,19,4,3,695,2623,682,2272,820,2517,1286,3147,786,3571,820,2796,1117,2728,531,2756,374,3955,577,2476,521,2097,559,1869,581
1,20,4,3,208,723,404,659,346,699,402,782,396,912,360,802,567,754,208,639,160,1180,208,1563,214,1306,226,918,198
20,21,4,3,666,2076,1062,2194,1276,2133,1109,2119,958,2233,1012,1967,1286,2154,412,1702,280,2124,531,2134,610,1907,649,1940,548
3,0,5,2,203,3595,267,4130,229,4144,259,4719,158,4584,186,4347,277,4523,124,3616,81,4263,65,1787,48,1506,29,1532,26
